Yr-M-D,Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
2021-12-01,Dec-21,"797,150.00","1,200,000.00","399,000.00","439,500.00","489,000.00","830,000.00","291,000.00","620,000.00","395,000.00","345,000.00","450,280.00","350,000.00","330,000.00","341,250.00","292,000.00","826,500.00","375,000.00","1,510,000.00","390,000.00","564,950.00","375,000.00","972,500.00","871,000.00","1,050,000.00","520,000.00","1,182,500.00","655,000.00","420,000.00","586,000.00","515,000.00","790,000.00","460,000.00","836,700.00","1,690,000.00","490,000.00","821,000.00","1,945,000.00","937,500.00","1,740,000.00","1,200,450.00","371,000.00","273,000.00","580,000.00","794,000.00","440,000.00","411,000.00","322,450.00","335,000.00","320,000.00","369,500.00","850,000.00","609,240.00","410,000.00",,"612,750.00","720,000.00","900,000.00","450,000.00","379,000.00","540,000.00","1,200,000.00","749,900.00"
2022-01-01,Jan-22,"766,250.00","1,250,000.00","400,000.00","456,000.00","467,500.00","829,000.00","372,500.00","607,500.00","395,000.00","332,500.00","425,000.00","367,000.00","322,500.00","349,900.00","259,000.00","800,960.00","394,000.00","1,466,500.00","350,000.00","508,500.00","387,380.00","950,000.00","875,000.00","862,500.00","550,000.00","1,195,000.00","670,000.00","460,000.00","590,000.00","524,000.00","842,500.00","450,000.00","875,000.00","1,630,000.00","499,950.00","851,500.00","2,000,000.00","912,500.00","1,716,000.00","1,257,500.00","375,000.00","296,000.00","583,500.00","799,000.00","450,000.00","415,000.00","359,000.00","354,000.00","333,000.00","386,750.00","850,000.00","542,500.00","402,500.00",,"600,000.00","700,000.00","920,400.00","455,000.00","380,000.00","539,000.00","1,171,000.00","740,000.00"
2022-02-01,Feb-22,"772,180.00","1,350,000.00","449,000.00","426,500.00","510,000.00","935,000.00","390,000.00","730,000.00","405,000.00","412,500.00","452,500.00","370,000.00","327,000.00","360,000.00","239,000.00","773,490.00","400,000.00","1,676,000.00","446,250.00","509,500.00","390,000.00","992,500.00","885,000.00","1,005,000.00","547,500.00","1,260,000.00","675,000.00","339,000.00","605,030.00","541,500.00","860,000.00","450,000.00","888,000.00","1,900,000.00","505,500.00","830,500.00","2,100,000.00","1,050,000.00","1,820,000.00","1,380,000.00","375,000.00","340,000.00","605,000.00","815,000.00","452,400.00","420,000.00","311,250.00","250,000.00","338,000.00","433,500.00","887,500.00","666,420.00","450,000.00",,"640,000.00","725,000.00","912,250.00","465,000.00","375,000.00","551,000.00","1,300,000.00","760,000.00"
2022-03-01,Mar-22,"851,130.00","1,430,000.00","440,000.00","465,000.00","492,000.00","965,900.00","398,000.00","750,000.00","415,000.00","320,000.00","430,000.00","369,750.00","325,000.00","370,000.00","243,000.00","781,050.00","430,000.00","1,720,000.00","530,000.00","509,000.00","385,000.00","1,100,000.00","911,000.00","965,000.00","559,000.00","1,305,000.00","701,730.00","391,500.00","620,000.00","560,000.00","835,000.00","475,000.00","950,000.00","2,060,000.00","550,000.00","903,000.00","2,280,000.00","1,300,000.00","1,950,000.00","1,600,000.00","390,000.00","308,000.00","610,000.00","829,000.00","470,500.00","460,000.00","401,880.00","370,000.00","360,980.00","450,000.00","914,000.00","657,000.00","432,500.00",,"660,000.00","770,000.00","1,050,000.00","495,000.00","395,000.00","580,000.00","1,408,000.00","802,500.00"
2022-04-01,Apr-22,"877,390.00","1,500,000.00","445,000.00","467,250.00","504,500.00","1,050,000.00","357,500.00","711,000.00","425,000.00","281,260.00","464,300.00","385,000.00","360,000.00","321,000.00","245,000.00","801,680.00","418,000.00","2,125,000.00","423,000.00","545,000.00","395,000.00","2,362,500.00","903,500.00","975,000.00","617,000.00","1,325,000.00","717,000.00","350,000.00","630,000.00","570,000.00","860,000.00","495,000.00","975,000.00","2,057,500.00","555,000.00","890,000.00","2,401,000.00","1,200,000.00","1,970,000.00","1,410,000.00","389,000.00","322,250.00","640,000.00","870,000.00","485,000.00","444,000.00","350,000.00","304,250.00","370,000.00","437,500.00","955,000.00","633,000.00","430,000.00",,"699,000.00","800,000.00","1,050,000.00","500,000.00","400,000.00","580,000.00","1,500,000.00","837,000.00"
2022-05-01,May-22,"893,200.00","1,513,060.00","445,000.00","500,000.00","525,000.00","999,000.00","320,000.00","730,000.00","420,000.00","405,000.00","458,500.00","385,000.00","381,500.00","360,000.00","302,500.00","798,720.00","430,000.00","1,985,000.00","465,000.00","595,000.00","414,250.00","870,000.00","900,500.00","1,048,000.00","560,500.00","1,295,000.00","735,000.00","504,000.00","650,000.00","575,000.00","840,000.00","490,000.00","970,000.00","2,015,000.00","580,000.00","931,000.00","2,231,500.00","900,000.00","1,927,500.00","1,312,500.00","406,000.00","368,000.00","620,000.00","874,500.00","477,000.00","450,000.00","377,500.00","300,000.00","370,000.00","449,000.00","915,000.00","655,000.00","442,500.00",,"675,000.00","805,000.00","995,000.00","510,000.00","425,000.00","596,000.00","1,465,000.00","845,000.00"
2022-06-01,Jun-22,"858,000.00","1,400,000.00","418,250.00","445,000.00","495,000.00","925,000.00","400,690.00","715,000.00","425,000.00","325,000.00","435,000.00","380,000.00","327,000.00","365,000.00","260,000.00","860,230.00","421,000.00","1,850,000.00","470,000.00","582,000.00","400,000.00","788,500.00","854,000.00","950,000.00","590,000.00","1,265,000.00","718,000.00","400,000.00","645,000.00","560,000.00","854,000.00","490,000.00","950,000.00","1,900,000.00","580,000.00","905,000.00","2,155,000.00","1,250,000.00","1,820,000.00","1,325,500.00","395,000.00","390,500.00","625,000.00","864,000.00","476,440.00","451,500.00","341,000.00","324,500.00","378,000.00","430,000.00","930,000.00","665,000.00","455,000.00",,"655,000.00","800,000.00","980,000.00","500,000.00","400,000.00","585,000.00","1,360,000.00","830,000.00"
2022-07-01,Jul-22,"830,870.00","1,325,000.00","392,450.00","450,000.00","459,900.00","880,000.00","376,000.00","650,000.00","407,000.00","360,000.00","480,000.00","362,900.00","350,000.00","356,000.00","260,000.00","846,320.00","433,000.00","1,750,000.00","601,000.00","667,000.00","410,000.00","815,000.00","924,000.00","1,067,500.00","595,000.00","1,231,000.00","710,000.00","462,500.00","625,000.00","550,000.00","825,000.00","490,000.00","930,000.00","1,700,000.00","545,000.00","895,500.00","1,965,000.00","902,500.00","1,740,000.00","1,250,000.00","389,000.00","339,000.00","600,000.00","815,000.00","467,000.00","437,100.00","325,000.00","325,000.00","370,000.00","435,000.00","920,000.00","595,000.00","445,000.00",,"643,250.00","780,000.00","950,000.00","485,000.00","405,000.00","575,000.00","1,258,500.00","808,000.00"
2022-08-01,Aug-22,"834,740.00","1,220,000.00","449,900.00","441,000.00","464,950.00","850,000.00","378,960.00","627,000.00","405,000.00","327,500.00","465,000.00","373,250.00","321,750.00","330,000.00","199,000.00","854,960.00","400,000.00","1,674,500.00","450,000.00","502,500.00","385,000.00","797,500.00","842,500.00","1,150,000.00","580,000.00","1,200,000.00","649,000.00","380,000.00","620,000.00","535,000.00","755,000.00","472,750.00","886,250.00","1,635,000.00","550,000.00","868,500.00","1,950,000.00","1,112,500.00","1,650,000.00","1,300,000.00","370,000.00","360,000.00","610,000.00","834,000.00","460,000.00","455,000.00","301,000.00","256,000.00","350,000.00","407,500.00","884,000.00","631,000.00","425,000.00",,"620,000.00","765,000.00","950,000.00","470,000.00","380,000.00","565,500.00","1,200,000.00","795,000.00"
2022-09-01,Sep-22,"817,150.00","1,200,000.00","399,000.00","429,780.00","450,000.00","870,000.00","418,750.00","645,000.00","415,000.00","327,000.00","460,000.00","365,000.00","342,500.00","339,500.00","269,000.00","891,770.00","410,000.00","1,728,000.00","342,200.00","535,000.00","377,000.00","1,105,000.00","822,500.00","997,500.00","565,000.00","1,200,000.00","640,000.00","475,000.00","600,000.00","515,000.00","750,000.00","480,000.00","899,000.00","1,650,000.00","535,000.00","875,000.00","1,860,500.00","905,000.00","1,700,000.00","1,217,500.00","375,000.00","352,450.00","590,000.00","805,000.00","450,000.00","440,700.00","302,000.00","346,750.00","335,000.00","399,500.00","850,000.00","625,000.00","433,000.00",,"620,000.00","750,000.00","920,000.00","465,000.00","379,740.00","562,240.00","1,220,000.00","783,380.00"
2022-10-01,Oct-22,"798,140.00","1,213,000.00","373,750.00","438,750.00","414,500.00","850,000.00","389,900.00","679,500.00","400,000.00","310,000.00","439,500.00","379,980.00","328,000.00","353,000.00","290,500.00","854,560.00","400,000.00","1,668,500.00","399,000.00","522,500.00","380,000.00","960,000.00","865,000.00","975,000.00","532,500.00","1,165,000.00","645,000.00","442,500.00","599,990.00","510,000.00","761,000.00","465,000.00","860,000.00","1,692,500.00","523,750.00","815,000.00","1,900,000.00","1,115,000.00","1,625,000.00","1,362,000.00","382,250.00","326,750.00","580,000.00","797,570.00","434,500.00","425,000.00","272,500.00","300,000.00","369,000.00","368,260.00","855,000.00","595,000.00","404,950.00",,"620,000.00","742,000.00","937,500.00","455,000.00","392,750.00","550,000.00","1,200,000.00","770,000.00"
2022-11-01,Nov-22,"774,150.00","1,150,000.00","405,000.00","435,000.00","444,000.00","860,000.00","367,500.00","610,000.00","393,000.00","309,000.00","449,000.00","370,000.00","325,000.00","336,000.00","210,250.00","836,630.00","413,000.00","1,649,500.00","363,500.00","530,000.00","367,750.00","870,000.00","819,500.00","1,067,500.00","523,000.00","1,100,000.00","620,000.00","375,000.00","580,000.00","505,000.00","667,390.00","437,500.00","865,000.00","1,500,000.00","532,500.00","890,000.00","1,782,500.00","800,000.00","1,600,000.00","1,245,000.00","350,000.00","342,000.00","572,000.00","833,290.00","430,000.00","408,000.00","302,000.00","231,500.00","361,990.00","385,000.00","860,000.00","625,000.00","399,450.00",,"610,000.00","720,000.00","900,000.00","450,000.00","365,000.00","540,000.00","1,197,000.00","750,000.00"
